Andorra la Vella	_	Andorra	_	Andorra la Vella	_	3041563
Navashino	_	Russia	_	Nizjnij Novgorod	_	523198
Naryan Mar	_	Russia	_	Nenetskiy Avtonomnyy Okrug	_	523392
Nartkala	_	Russia	_	Kabardino Balkariya	_	523405
Naro Fominsk	_	Russia	_	MO	_	523426
Nalchik	_	Russia	_	Kabardino Balkariya	_	523523
Nakhabino	_	Russia	_	MO	_	523553
Naberezhnyye Chelny	_	Russia	_	Tatarstan	_	523750
Mytishchi	_	Russia	_	MO	_	523812
Murom	_	Russia	_	Vladimir	_	524294
Murmansk	_	Russia	_	Murmansk	_	524305
Mtsensk	_	Russia	_	Orjol	_	524640
Mozhga	_	Russia	_	Udmurtiya	_	524699
Mozhaysk	_	Russia	_	MO	_	524712
Mozdok	_	Russia	_	North Ossetia	_	524736
Mostovskoy	_	Russia	_	Krasnodarskiy	_	524809
Moscow	_	Russia	_	Moscow	_	524901
Morshansk	_	Russia	_	Tambov	_	525138
Morozovsk	_	Russia	_	Rostov	_	525162
Monino	_	Russia	_	MO	_	525396
Monchegorsk	_	Russia	_	Murmansk	_	525404
Mirnyy	_	Russia	_	Arkhangelskaya	_	526346
Mineralnye Vody	_	Russia	_	Stavropolskiy	_	526480
Millerovo	_	Russia	_	Rostov	_	526558
Mikhaylovka	_	Russia	_	Volgograd	_	527012
Mikhalkovo	_	Russia	_	Moscow	_	527057
Michurinsk	_	Russia	_	Tambov	_	527191
Metallostroy	_	Russia	_	St Petersburg	_	527361
Menzelinsk	_	Russia	_	Tatarstan	_	527529
Mendeleyevsk	_	Russia	_	Tatarstan	_	527579
Meleuz	_	Russia	_	Bashkortostan	_	527717
Melenki	_	Russia	_	Vladimir	_	527740
Medvezhyegorsk	_	Russia	_	Republic of Karelia	_	527888
Medvedovskaya	_	Russia	_	Krasnodarskiy	_	527968
Medvedevo	_	Russia	_	Mariy El	_	528056
Mednogorsk	_	Russia	_	Orenburg	_	528109
Maykop	_	Russia	_	Adygeya	_	528293
Matveyevskoye	_	Russia	_	Moscow	_	528454
Marks	_	Russia	_	Saratov	_	529073
Marino	_	Russia	_	Moscow	_	529237
Marina Roshcha	_	Russia	_	Moscow	_	529334
Manturovo	_	Russia	_	Kostroma	_	529505
Yaroslavskiy	_	Russia	_	Moscow	_	530088
Maloyaroslavets	_	Russia	_	Kaluga	_	530849
Malgobek	_	Russia	_	ingushetiya	_	531129
Malakhovka	_	Russia	_	MO	_	531820
Makhachkala	_	Russia	_	Dagestan	_	532096
Magnitogorsk	_	Russia	_	Chelyabinsk	_	532288
Lyudinovo	_	Russia	_	Kaluga	_	532459
Lyublino	_	Russia	_	Moscow	_	532535
Lyubertsy	_	Russia	_	MO	_	532615
Lytkarino	_	Russia	_	MO	_	532657
Lysva	_	Russia	_	Perm	_	532675
Lyskovo	_	Russia	_	Nizjnij Novgorod	_	532715
Luzhniki	_	Russia	_	Moscow	_	533067
Lukhovitsy	_	Russia	_	MO	_	533543
Luga	_	Russia	_	Leningrad	_	533690
Losino Petrovskiy	_	Russia	_	MO	_	534015
Lomonosov	_	Russia	_	St Petersburg	_	534341
Lodeynoye Pole	_	Russia	_	Leningrad	_	534560
Lobnya	_	Russia	_	MO	_	534595
Livny	_	Russia	_	Orjol	_	534701
Liski	_	Russia	_	Voronezj	_	534838
Lipetsk	_	Russia	_	Lipetsk	_	535121
Likino Dulevo	_	Russia	_	MO	_	535243
Likhobory	_	Russia	_	Moscow	_	535270
Lianozovo	_	Russia	_	Moscow	_	535330
Lgovskiy	_	Russia	_	Kursk	_	535334
Levoberezhnaya	_	Russia	_	MO	_	535451
Komendantsky aerodrom	_	Russia	_	St Petersburg	_	535729
Lermontov	_	Russia	_	Stavropolskiy	_	535886
Leonovo	_	Russia	_	Moscow	_	535966
Leninskiye Gory	_	Russia	_	MO	_	536098
Leninsk	_	Russia	_	Volgograd	_	536156
Leninogorsk	_	Russia	_	Tatarstan	_	536162
Tsaritsyno	_	Russia	_	Moscow	_	536164
Leningradskaya	_	Russia	_	Krasnodarskiy	_	536200
Yubileyny	_	Russia	_	MO	_	536206
Lefortovo	_	Russia	_	Moscow	_	536398
Lebedyan	_	Russia	_	Lipetsk	_	536518
Lazarevskoye	_	Russia	_	Krasnodarskiy	_	536625
Lakinsk	_	Russia	_	Vladimir	_	537107
Labinsk	_	Russia	_	Krasnodarskiy	_	537281
Dugulubgey	_	Russia	_	Kabardino Balkariya	_	537345
Kuznetsk	_	Russia	_	Penza	_	537737
Kuzminki	_	Russia	_	Moscow	_	537832
Kuvandyk	_	Russia	_	Orenburg	_	538138
Kuskovo	_	Russia	_	MO	_	538321
Kushva	_	Russia	_	Sverdlovsk	_	538340
Kushchevskaya	_	Russia	_	Krasnodarskiy	_	538416
Kusa	_	Russia	_	Chelyabinsk	_	538442
Kuryanovo	_	Russia	_	MO	_	538472
Kursk	_	Russia	_	Kursk	_	538560
Kurovskoye	_	Russia	_	MO	_	538601
Kurganinsk	_	Russia	_	Krasnodarskiy	_	538836
Kurchatov	_	Russia	_	Kursk	_	538908
Kurchaloy	_	Russia	_	Chechnya	_	538913
Kupchino	_	Russia	_	St Petersburg	_	539061
Kungur	_	Russia	_	Perm	_	539147
Kumertau	_	Russia	_	Bashkortostan	_	539283
Kulebaki	_	Russia	_	Nizjnij Novgorod	_	539555
Kukmor	_	Russia	_	Tatarstan	_	539689
Kudymkar	_	Russia	_	Perm	_	539817
Kudepsta	_	Russia	_	Krasnodarskiy	_	539907
Kubinka	_	Russia	_	MO	_	540030
Kstovo	_	Russia	_	Nizjnij Novgorod	_	540103
Krymsk	_	Russia	_	Krasnodarskiy	_	540251
Kropotkin	_	Russia	_	Krasnodarskiy	_	540761
Kronshtadt	_	Russia	_	St Petersburg	_	540771
Krasnyy Sulin	_	Russia	_	Rostov	_	541404
Biryulevo Zapadnoye	_	Russia	_	MO	_	541406
Krasnoye Selo	_	Russia	_	St Petersburg	_	542000
Krasnovishersk	_	Russia	_	Perm	_	542184
Krasnoufimsk	_	Russia	_	Sverdlovsk	_	542199
Krasnokamsk	_	Russia	_	Perm	_	542327
Krasnogvardeyskoye	_	Russia	_	Stavropolskiy	_	542334
Krasnogorsk	_	Russia	_	MO	_	542374
Krasnodar	_	Russia	_	Krasnodarskiy	_	542420
Krasnoarmeyskaya	_	Russia	_	Krasnodarskiy	_	542461
Krasnoarmeysk	_	Russia	_	MO	_	542463
Krasnoarmeysk	_	Russia	_	Saratov	_	542464
Presnenskiy	_	Russia	_	MO	_	542634
Kozmodemyansk	_	Russia	_	Mariy El	_	543018
Kozhukhovo	_	Russia	_	MO	_	543254
Kozeyevo	_	Russia	_	Moscow	_	543344
Kozelsk	_	Russia	_	Kaluga	_	543348
Kovylkino	_	Russia	_	Mordoviya	_	543436
Kovrov	_	Russia	_	Vladimir	_	543460
Kovdor	_	Russia	_	Murmansk	_	543508
Kotovsk	_	Russia	_	Tambov	_	543605
Kotovo	_	Russia	_	Volgograd	_	543633
Kotlas	_	Russia	_	Arkhangelskaya	_	543704
Kotelnikovo	_	Russia	_	Volgograd	_	543728
Kotelniki	_	Russia	_	MO	_	543731
Kotelnich	_	Russia	_	Kirov	_	543737
Kostroma	_	Russia	_	Kostroma	_	543878
Kostomuksha	_	Russia	_	Republic of Karelia	_	543899
Kosaya Gora	_	Russia	_	Tula	_	544293
Koryazhma	_	Russia	_	Arkhangelskaya	_	544370
Korenovsk	_	Russia	_	Krasnodarskiy	_	544896
Konstantinovsk	_	Russia	_	Rostov	_	545277
Kondrovo	_	Russia	_	Kaluga	_	545575
Kondopoga	_	Russia	_	Republic of Karelia	_	545626
Konakovo	_	Russia	_	Tverskaya	_	545673
Kommunar	_	Russia	_	Leningrad	_	545788
Kolpino	_	Russia	_	St Petersburg	_	546105
Kolomyagi	_	Russia	_	St Petersburg	_	546225
Kolomna	_	Russia	_	MO	_	546230
Kolomenskoye	_	Russia	_	Moscow	_	546244
Kolchugino	_	Russia	_	Vladimir	_	546521
Kokhma	_	Russia	_	ivanovo	_	546672
Klintsy	_	Russia	_	Brjansk	_	547475
Klin	_	Russia	_	MO	_	547523
Klimovsk	_	Russia	_	MO	_	547560
Kizlyar	_	Russia	_	Dagestan	_	547840
Kizilyurt	_	Russia	_	Dagestan	_	547849
Kizel	_	Russia	_	Perm	_	547875
Kislovodsk	_	Russia	_	Stavropolskiy	_	548114
Kirzhach	_	Russia	_	Vladimir	_	548278
Kirsanov	_	Russia	_	Tambov	_	548330
Kirovsk	_	Russia	_	Murmansk	_	548391
Kirovsk	_	Russia	_	Leningrad	_	548392
Kirovo Chepetsk	_	Russia	_	Kirov	_	548395
Kirov	_	Russia	_	Kirov	_	548408
Kirov	_	Russia	_	Kaluga	_	548410
Kirishi	_	Russia	_	Leningrad	_	548442
Kireyevsk	_	Russia	_	Tula	_	548506
Kingisepp	_	Russia	_	Leningrad	_	548602
Kineshma	_	Russia	_	ivanovo	_	548605
Kinel Cherkassy	_	Russia	_	Samara	_	548622
Kinel	_	Russia	_	Samara	_	548625
Kimry	_	Russia	_	Tverskaya	_	548652
Kimovsk	_	Russia	_	Tula	_	548658
Khotkovo	_	Russia	_	MO	_	549373
Khosta	_	Russia	_	Krasnodarskiy	_	549424
Khoroshevo Mnevniki	_	Russia	_	MO	_	549479
Kholmskiy	_	Russia	_	Krasnodarskiy	_	549741
Khimki	_	Russia	_	Moscow	_	550280
Khasavyurt	_	Russia	_	Dagestan	_	550478
Kharabali	_	Russia	_	Astrakhan	_	550671
Khadyzhensk	_	Russia	_	Krasnodarskiy	_	550846
Kazan	_	Russia	_	Tatarstan	_	551487
Katav ivanovsk	_	Russia	_	Chelyabinsk	_	551794
Kastanayevo	_	Russia	_	MO	_	551835
Kaspiysk	_	Russia	_	Dagestan	_	551847
Kasimov	_	Russia	_	Rjazan	_	551891
Kashira	_	Russia	_	MO	_	551964
Kashin	_	Russia	_	Tverskaya	_	551986
Karachev	_	Russia	_	Brjansk	_	552920
Karachayevsk	_	Russia	_	Karachayevo Cherkesiya	_	552924
Karabulak	_	Russia	_	ingushetiya	_	552951
Karabanovo	_	Russia	_	Vladimir	_	552977
Kapotnya	_	Russia	_	Moscow	_	553034
Kantyshevo	_	Russia	_	ingushetiya	_	553092
Kanevskaya	_	Russia	_	Krasnodarskiy	_	553152
Kandalaksha	_	Russia	_	Murmansk	_	553190
Kanash	_	Russia	_	Chuvashia	_	553216
Kamyzyak	_	Russia	_	Astrakhan	_	553248
Kamyshin	_	Russia	_	Volgograd	_	553287
Kamensk Shakhtinskiy	_	Russia	_	Rostov	_	553399
Kaluga	_	Russia	_	Kaluga	_	553915
Kalininsk	_	Russia	_	Saratov	_	554199
Korolev	_	Russia	_	MO	_	554233
Kaliningrad	_	Russia	_	Kaliningrad	_	554234
Kalach na Donu	_	Russia	_	Volgograd	_	554397
Kalach	_	Russia	_	Voronezj	_	554410
Kachkanar	_	Russia	_	Sverdlovsk	_	554599
Kabanovo	_	Russia	_	MO	_	554679
izobilnyy	_	Russia	_	Stavropolskiy	_	554770
izmaylovo	_	Russia	_	MO	_	554787
izhevsk	_	Russia	_	Udmurtiya	_	554840
izberbash	_	Russia	_	Dagestan	_	554894
ivanteyevka	_	Russia	_	MO	_	555111
ivanovskoye	_	Russia	_	Moscow	_	555129
ivanovo	_	Russia	_	ivanovo	_	555312
istra	_	Russia	_	MO	_	555746
ishimbay	_	Russia	_	Bashkortostan	_	555980
ipatovo	_	Russia	_	Stavropolskiy	_	556230
inza	_	Russia	_	Ulyanovsk	_	556283
inozemtsevo	_	Russia	_	Stavropolskiy	_	556320
ilskiy	_	Russia	_	Krasnodarskiy	_	556951
igra	_	Russia	_	Udmurtiya	_	557469
Gus Khrustalnyy	_	Russia	_	Vladimir	_	557775
Gusev	_	Russia	_	Kaliningrad	_	557882
Gulkevichi	_	Russia	_	Krasnodarskiy	_	558066
Gukovo	_	Russia	_	Rostov	_	558082
Gudermes	_	Russia	_	Chechnya	_	558118
Gubkin	_	Russia	_	Belgorod	_	558146
Gubakha	_	Russia	_	Perm	_	558209
Gryazovets	_	Russia	_	Vologda	_	558236
Gryazi	_	Russia	_	Lipetsk	_	558312
Groznyy	_	Russia	_	Chechnya	_	558418
Gribanovskiy	_	Russia	_	Voronezj	_	558799
Grazhdanka	_	Russia	_	St Petersburg	_	559029
Goryachiy Klyuch	_	Russia	_	Krasnodarskiy	_	559317
Goryachevodskiy	_	Russia	_	Stavropolskiy	_	559320
Gorodishche	_	Russia	_	Volgograd	_	559654
Gorodets	_	Russia	_	Nizjnij Novgorod	_	559678
Gorelovo	_	Russia	_	St Petersburg	_	560142
Golyanovo	_	Russia	_	Moscow	_	560465
Golitsyno	_	Russia	_	MO	_	560756
Glazov	_	Russia	_	Udmurtiya	_	561347
Giaginskaya	_	Russia	_	Adygeya	_	561515
Georgiyevsk	_	Russia	_	Stavropolskiy	_	561627
Gelendzhik	_	Russia	_	Krasnodarskiy	_	561667
Gay	_	Russia	_	Orenburg	_	561731
Gavrilov Yam	_	Russia	_	Jaroslavl	_	561762
Gatchina	_	Russia	_	Leningrad	_	561887
Galich	_	Russia	_	Kostroma	_	562161
Gagarin	_	Russia	_	Smolensk	_	562237
Furmanov	_	Russia	_	ivanovo	_	562309
Fryazino	_	Russia	_	MO	_	562319
Fryazevo	_	Russia	_	MO	_	562321
Frolovo	_	Russia	_	Volgograd	_	562389
Fili	_	Russia	_	MO	_	562820
Ezhva	_	Russia	_	Komi Republic	_	563379
Engels	_	Russia	_	Saratov	_	563464
Enem	_	Russia	_	Adygeya	_	563472
Elista	_	Russia	_	Kalmykiya	_	563514
Elektrougli	_	Russia	_	MO	_	563522
Elektrostal	_	Russia	_	MO	_	563523
Elektrogorsk	_	Russia	_	MO	_	563524
Ekazhevo	_	Russia	_	ingushetiya	_	563551
Dzerzhinskiy	_	Russia	_	MO	_	563705
Dzerzhinsk	_	Russia	_	Nizjnij Novgorod	_	563708
Dyurtyuli	_	Russia	_	Bashkortostan	_	563719
Dyatkovo	_	Russia	_	Brjansk	_	563822
Dubovka	_	Russia	_	Volgograd	_	564654
Dubna	_	Russia	_	MO	_	564719
Dorogomilovo	_	Russia	_	MO	_	565197
Donskoye	_	Russia	_	Stavropolskiy	_	565289
Donskoy	_	Russia	_	Tula	_	565290
Donetsk	_	Russia	_	Rostov	_	565348
Domodedovo	_	Russia	_	MO	_	565381
Dolgoprudnyy	_	Russia	_	MO	_	565614
Dobryanka	_	Russia	_	Perm	_	565778
Dmitrov	_	Russia	_	MO	_	565955
Divnoye	_	Russia	_	Stavropolskiy	_	566155
Dinskaya	_	Russia	_	Krasnodarskiy	_	566181
Dimitrovgrad	_	Russia	_	Ulyanovsk	_	566199
Desnogorsk	_	Russia	_	Smolensk	_	566384
Derbent	_	Russia	_	Dagestan	_	566532
Zapadnoye Degunino	_	Russia	_	Moscow	_	566809
Dedovsk	_	Russia	_	MO	_	566854
Davydkovo	_	Russia	_	Moscow	_	566976
Davlekanovo	_	Russia	_	Bashkortostan	_	567006
Dankov	_	Russia	_	Lipetsk	_	567109
Danilov	_	Russia	_	Jaroslavl	_	567183
Dagestanskiye Ogni	_	Russia	_	Dagestan	_	567290
Dachnoye	_	Russia	_	St Petersburg	_	567311
Chusovoy	_	Russia	_	Perm	_	567434
Chudovo	_	Russia	_	Novgorod	_	567774
Chistopol	_	Russia	_	Tatarstan	_	567990
Chishmy	_	Russia	_	Bashkortostan	_	568012
Chernyanka	_	Russia	_	Belgorod	_	568587
Chernyakhovsk	_	Russia	_	Kaliningrad	_	568595
Chernushka	_	Russia	_	Perm	_	568608
Chernogolovka	_	Russia	_	MO	_	568808
Cherkessk	_	Russia	_	Karachayevo Cherkesiya	_	569154
Cherepovets	_	Russia	_	Vologda	_	569223
Cheremushki	_	Russia	_	MO	_	569273
Chekhov	_	Russia	_	MO	_	569591
Chegem	_	Russia	_	Kabardino Balkariya	_	569639
Cheboksary	_	Russia	_	Chuvashia	_	569696
Chaykovskiy	_	Russia	_	Perm	_	569742
Chapayevsk	_	Russia	_	Samara	_	569955
Buzuluk	_	Russia	_	Orenburg	_	570427
Buynaksk	_	Russia	_	Dagestan	_	570479
Buy	_	Russia	_	Kostroma	_	570508
Buturlinovka	_	Russia	_	Voronezj	_	570563
Businovo	_	Russia	_	Moscow	_	570636
Buinsk	_	Russia	_	Tatarstan	_	571155
Buguruslan	_	Russia	_	Orenburg	_	571159
Bugulma	_	Russia	_	Tatarstan	_	571170
Budennovsk	_	Russia	_	Stavropolskiy	_	571306
Bryukhovetskaya	_	Russia	_	Krasnodarskiy	_	571420
Bryansk	_	Russia	_	Brjansk	_	571476
Bronnitsy	_	Russia	_	MO	_	571557
Brateyevo	_	Russia	_	Moscow	_	571741
Borovichi	_	Russia	_	Novgorod	_	572154
Borisoglebsk	_	Russia	_	Voronezj	_	572525
Bor	_	Russia	_	Nizjnij Novgorod	_	572665
Bolshaya Setun	_	Russia	_	MO	_	574675
Bologoye	_	Russia	_	Tverskaya	_	575349
Boksitogorsk	_	Russia	_	Leningrad	_	575410
Boguchar	_	Russia	_	Voronezj	_	575457
Bogorodskoye	_	Russia	_	MO	_	575505
Bogorodsk	_	Russia	_	Nizjnij Novgorod	_	575560
Bogoroditsk	_	Russia	_	Tula	_	575591
Bobrov	_	Russia	_	Voronezj	_	575948
Blagoveshchensk	_	Russia	_	Bashkortostan	_	576116
Blagodarnyy	_	Russia	_	Stavropolskiy	_	576172
Biryulevo	_	Russia	_	Moscow	_	576279
Birsk	_	Russia	_	Bashkortostan	_	576317
Bibirevo	_	Russia	_	Moscow	_	576432
Bezhetsk	_	Russia	_	Tverskaya	_	576566
Bezenchuk	_	Russia	_	Samara	_	576590
Beslan	_	Russia	_	North Ossetia	_	576697
Berezniki	_	Russia	_	Perm	_	577206
Beloretsk	_	Russia	_	Bashkortostan	_	577881
Belorechensk	_	Russia	_	Krasnodarskiy	_	577893
Beloozerskiy	_	Russia	_	MO	_	577901
Belgorod	_	Russia	_	Belgorod	_	578072
Belev	_	Russia	_	Tula	_	578091
Belebey	_	Russia	_	Bashkortostan	_	578120
Belaya Kalitva	_	Russia	_	Rostov	_	578155
Belaya Glina	_	Russia	_	Krasnodarskiy	_	578169
Baymak	_	Russia	_	Bashkortostan	_	578534
Bavly	_	Russia	_	Tatarstan	_	578638
Bataysk	_	Russia	_	Rostov	_	578740
Barysh	_	Russia	_	Ulyanovsk	_	578931
Balezino	_	Russia	_	Udmurtiya	_	579432
Balashov	_	Russia	_	Saratov	_	579460
Balashikha	_	Russia	_	MO	_	579464
Balakovo	_	Russia	_	Saratov	_	579492
Novaya Balakhna	_	Russia	_	Nizjnij Novgorod	_	579514
Balabanovo	_	Russia	_	Kaluga	_	579529
Baksan	_	Russia	_	Kabardino Balkariya	_	579574
Bakal	_	Russia	_	Chelyabinsk	_	579738
Bagayevskaya	_	Russia	_	Rostov	_	579771
Babushkin	_	Russia	_	Moscow	_	579870
Azov	_	Russia	_	Rostov	_	580054
Avtury	_	Russia	_	Chechnya	_	580218
Avtovo	_	Russia	_	St Petersburg	_	580222
Atkarsk	_	Russia	_	Saratov	_	580420
Astrakhan	_	Russia	_	Astrakhan	_	580497
Asha	_	Russia	_	Chelyabinsk	_	580660
Arzgir	_	Russia	_	Stavropolskiy	_	580716
Arzamas	_	Russia	_	Nizjnij Novgorod	_	580724
Arsk	_	Russia	_	Tatarstan	_	580850
Armavir	_	Russia	_	Krasnodarskiy	_	580922
Arkhangelsk	_	Russia	_	Arkhangelskaya	_	581049
Argun	_	Russia	_	Chechnya	_	581126
Ardon	_	Russia	_	North Ossetia	_	581179
Apsheronsk	_	Russia	_	Krasnodarskiy	_	581313
Aprelevka	_	Russia	_	MO	_	581321
Apatity	_	Russia	_	Murmansk	_	581357
Anna	_	Russia	_	Voronezj	_	581671
Andreyevskoye	_	Russia	_	MO	_	581928
Anapa	_	Russia	_	Krasnodarskiy	_	582182
Aminyevo	_	Russia	_	Moscow	_	582266
Almetyevsk	_	Russia	_	Tatarstan	_	582432
Aleksin	_	Russia	_	Tula	_	582750
Alekseyevka	_	Russia	_	MO	_	582846
Alekseyevka	_	Russia	_	Belgorod	_	582956
Aleksandrovskoye	_	Russia	_	Stavropolskiy	_	582993
Aleksandrovsk	_	Russia	_	Perm	_	583041
Aleksandrov	_	Russia	_	Vladimir	_	583350
Alatyr	_	Russia	_	Chuvashia	_	583437
Levoberezhnyy	_	Russia	_	MO	_	583589
Aksay	_	Russia	_	Rostov	_	583673
Akhtyrskiy	_	Russia	_	Krasnodarskiy	_	583785
Akhtubinsk	_	Russia	_	Astrakhan	_	583798
Agryz	_	Russia	_	Tatarstan	_	583983
Afipskiy	_	Russia	_	Krasnodarskiy	_	584126
Adler	_	Russia	_	Krasnodarskiy	_	584243
Achkhoy Martan	_	Russia	_	Chechnya	_	584298
Abinsk	_	Russia	_	Krasnodarskiy	_	584441
Abdulino	_	Russia	_	Orenburg	_	584471
Vasilyevo	_	Russia	_	Tatarstan	_	611182
Rylsk	_	Russia	_	Kursk	_	695019
Neftekumsk	_	Russia	_	Stavropolskiy	_	797781
Alagir	_	Russia	_	North Ossetia	_	802078
Persianovka	_	Russia	_	Rostov	_	802714
Annino	_	Russia	_	MO	_	819552
Dagomys	_	Russia	_	Krasnodarskiy	_	823674
Pavlovo	_	Russia	_	Nizjnij Novgorod	_	827329
Belidzhi	_	Russia	_	Dagestan	_	828055
Lesnoy	_	Russia	_	Sverdlovsk	_	829005
Trekhgornyy	_	Russia	_	Chelyabinsk	_	830844
Mirnyy	_	Russia	_	Arkhangelskaya	_	831129
Znamensk	_	Russia	_	Astrakhan	_	831130
Zarechnyy	_	Russia	_	Penza	_	831165
Kochubeyevskoye	_	Russia	_	Stavropolskiy	_	841006
Vnukovo	_	Russia	_	MO	_	857689
Moskovskiy	_	Russia	_	Moscow	_	857690
Usinsk	_	Russia	_	Komi Republic	_	863061
Obukhovo	_	Russia	_	St Petersburg	_	873901
Staryy Malgobek	_	Russia	_	ingushetiya	_	874045
Zavodoukovsk	_	Russia	_	Tjumen	_	1485357
Zarinsk	_	Russia	_	Altai Krai	_	1485439
Zarechnyy	_	Russia	_	Sverdlovsk	_	1485445
Yuzhnyy	_	Russia	_	Altai Krai	_	1485627
Yuzhnouralsk	_	Russia	_	Chelyabinsk	_	1485634
Yurga	_	Russia	_	Kemerovo	_	1485724
Yeniseysk	_	Russia	_	Krasnoyarskiy	_	1485997
Yemanzhelinsk	_	Russia	_	Chelyabinsk	_	1486039
Yekaterinburg	_	Russia	_	Sverdlovsk	_	1486209
Yashkino	_	Russia	_	Kemerovo	_	1486298
Yarovoye	_	Russia	_	Altai Krai	_	1486340
Yalutorovsk	_	Russia	_	Tjumen	_	1486468
Vorkuta	_	Russia	_	Komi Republic	_	1486910
Vorgashor	_	Russia	_	Komi Republic	_	1486913
Verkhnyaya Salda	_	Russia	_	Sverdlovsk	_	1487277
Verkhnyaya Pyshma	_	Russia	_	Sverdlovsk	_	1487281
Verkhniy Ufaley	_	Russia	_	Chelyabinsk	_	1487394
Uzhur	_	Russia	_	Krasnoyarskiy	_	1487882
Zelenogorsk	_	Russia	_	Krasnoyarskiy	_	1488253
Uray	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1488429
Tyumen	_	Russia	_	Tjumen	_	1488754
Turinsk	_	Russia	_	Sverdlovsk	_	1488933
Troitsk	_	Russia	_	Chelyabinsk	_	1489246
Topki	_	Russia	_	Kemerovo	_	1489394
Tomsk	_	Russia	_	Tomsk	_	1489425
Toguchin	_	Russia	_	Novosibirsk	_	1489508
Tobolsk	_	Russia	_	Tjumen	_	1489530
Tayshet	_	Russia	_	irkutsk	_	1489870
Tayga	_	Russia	_	Kemerovo	_	1489907
Tavda	_	Russia	_	Sverdlovsk	_	1489962
Tatarsk	_	Russia	_	Novosibirsk	_	1490003
Tashtagol	_	Russia	_	Kemerovo	_	1490042
Tarko Sale	_	Russia	_	Yamalo Nenetskiy Avtonomnyy Okrug	_	1490085
Tara	_	Russia	_	Omsk	_	1490140
Talnakh	_	Russia	_	Krasnoyarskiy	_	1490256
Talmenka	_	Russia	_	Altai Krai	_	1490266
Talitsa	_	Russia	_	Sverdlovsk	_	1490277
Talitsa	_	Russia	_	Sverdlovsk	_	1490281
Sysert	_	Russia	_	Sverdlovsk	_	1490402
Suzun	_	Russia	_	Novosibirsk	_	1490551
Surgut	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1490624
Sukhoy Log	_	Russia	_	Sverdlovsk	_	1490686
Strezhevoy	_	Russia	_	Tomsk	_	1490796
Sredneuralsk	_	Russia	_	Sverdlovsk	_	1491159
Sovetskiy	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1491230
Sosnovoborsk	_	Russia	_	Krasnoyarskiy	_	1491291
Slavgorod	_	Russia	_	Altai Krai	_	1491706
Shushenskoye	_	Russia	_	Krasnoyarskiy	_	1491953
Shumikha	_	Russia	_	Kurgan	_	1491999
Sharypovo	_	Russia	_	Krasnoyarskiy	_	1492401
Shadrinsk	_	Russia	_	Kurgan	_	1492517
Serov	_	Russia	_	Sverdlovsk	_	1492663
Sayanogorsk	_	Russia	_	Khakasiya	_	1492893
Salekhard	_	Russia	_	Yamalo Nenetskiy Avtonomnyy Okrug	_	1493197
Rubtsovsk	_	Russia	_	Altai Krai	_	1493467
Rezh	_	Russia	_	Sverdlovsk	_	1493648
Reftinskiy	_	Russia	_	Sverdlovsk	_	1493687
Promyshlennaya	_	Russia	_	Kemerovo	_	1494091
Prokopyevsk	_	Russia	_	Kemerovo	_	1494114
Poykovskiy	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1494276
Polysayevo	_	Russia	_	Kemerovo	_	1494456
Polevskoy	_	Russia	_	Sverdlovsk	_	1494573
Plast	_	Russia	_	Chelyabinsk	_	1494907
Osinniki	_	Russia	_	Kemerovo	_	1495974
Omsk	_	Russia	_	Omsk	_	1496153
Ob	_	Russia	_	Novosibirsk	_	1496421
Nyagan	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1496476
Noyabrsk	_	Russia	_	Yamalo Nenetskiy Avtonomnyy Okrug	_	1496503
Novyy Urengoy	_	Russia	_	Yamalo Nenetskiy Avtonomnyy Okrug	_	1496511
Novosilikatnyy	_	Russia	_	Altai Krai	_	1496739
Novosibirsk	_	Russia	_	Novosibirsk	_	1496747
Novokuznetsk	_	Russia	_	Kemerovo	_	1496990
Novoaltaysk	_	Russia	_	Altai Krai	_	1497173
Norilsk	_	Russia	_	Krasnoyarskiy	_	1497337
Nizhnyaya Salda	_	Russia	_	Sverdlovsk	_	1497393
Nizhnevartovsk	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1497543
Nizhneudinsk	_	Russia	_	irkutsk	_	1497549
Nevyansk	_	Russia	_	Sverdlovsk	_	1497795
Nefteyugansk	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1497917
Nazarovo	_	Russia	_	Krasnoyarskiy	_	1497951
Nadym	_	Russia	_	Yamalo Nenetskiy Avtonomnyy Okrug	_	1498087
Myski	_	Russia	_	Kemerovo	_	1498129
Minusinsk	_	Russia	_	Krasnoyarskiy	_	1498693
Miass	_	Russia	_	Chelyabinsk	_	1498894
Mezhdurechensk	_	Russia	_	Kemerovo	_	1498920
Megion	_	Russia	_	Khanty Mansiyskiy Avtonomnyy Okrug	_	1499053
Mayma	_	Russia	_	Altai Republic	_	1499163
Mariinsk	_	Russia	_	Kemerovo	_	1499350
Linevo	_	Russia	_	Novosibirsk	_	1500532
Lesosibirsk	_	Russia	_	Krasnoyarskiy	_	1500607
